stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
8220DB000165,165,Beneavin Park,,53.3890348746718,-6.28377124881097,,,,
8220DB000166,166,Beneavin School,,53.3895835973683,-6.28630514857364,,,,
8220DB000167,167,Beneavin Road,,53.3901866021356,-6.28698758531706,,,,
8220DB000168,168,Beneavin Park,,53.3892599668872,-6.28442373469442,,,,
8220DB000169,169,Beneavin Court,,53.3884339346693,-6.28011190995853,,,,
8220DB000173,173,Glasnamana Place,,53.3821216122982,-6.28054674839469,,,,
8220DB000174,174,Tolka Estate,,53.3806803549474,-6.28095056210771,,,,
8220DB000175,175,Northland Grove,,53.3784242537309,-6.28156753895514,,,,
8220DB000176,176,Old Finglas Road,,53.3780320419735,-6.27929860607809,,,,
8220DB000177,177,Ballygall Road East,,53.3804683765673,-6.27622403515383,,,,
8220DB000178,178,Fitzmaurice Road,,53.3818902631693,-6.27634698261825,,,,
8220DB000179,179,Ballygall Road East,,53.3803034312762,-6.27600521980133,,,,
8220DB000181,181,Cremore Avenue,,53.3771498433764,-6.27422370686192,,,,
8220DB000182,182,Met Eireann,,53.3756567668221,-6.26980505970865,,,,
8220DB000183,183,Botanic Gardens,,53.3723159291215,-6.26875318486038,,,,
8220DB000184,184,Botanic Road,,53.3697036819826,-6.26897935449929,,,,
8220DB000185,185,St Teresa's Place,,53.3681009359861,-6.27002113927784,,,,
8220DB000186,186,Lindsay Grove,,53.365355342635,-6.27158997755118,,,,
8220DB000187,187,Phibsborough Road,,53.3627342523604,-6.27244736533831,,,,
8220DB000188,188,North Circular Road,,53.3601206877553,-6.27258314915011,,,,
8220DB000189,189,Fire Station,,53.3571674394883,-6.27346881555339,,,,
8220DB000190,190,Broadstone,,53.3551257304144,-6.27337107400574,,,,
8220DB000191,191,Western Way,,53.3550179485755,-6.26903378050291,,,,
8220DB000192,192,Mountjoy Street,,53.3563972112359,-6.26807646963914,,,,
8220DB000193,193,Finglas Park,,53.3911963059787,-6.29410403487394,,,,
8220DB000194,194,Western Way,,53.3550406495518,-6.26997931103774,,,,
8220DB000195,195,Broadstone,,53.3550117778767,-6.27357097973096,,,,
8220DB000196,196,Fire Station,,53.3568838992907,-6.27375070406954,,,,
8220DB000197,197,Monck Place,,53.358952631612,-6.27323137351172,,,,
8220DB000198,198,Phibsborough SC,,53.3616253828786,-6.27283781041661,,,,
8220DB000199,199,Munster Street,,53.3636218114982,-6.27229124622519,,,,
8220DB000200,200,Prospect Way,,53.3674226926312,-6.27159644393802,,,,
8220DB000201,201,Botanic Road,,53.3682910986599,-6.27011862691081,,,,
8220DB000202,202,Fairfield Road,,53.3700800875498,-6.26890397753376,,,,
8220DB000203,203,Whitehall College,,53.3763927937136,-6.25001002810673,,,,
8220DB000204,204,Highfield Hospital,,53.379588357567,-6.24666219273761,,,,
8220DB000205,205,Iveragh Road,,53.3813753269372,-6.24532604699473,,,,
8220DB000206,206,Collins Avenue West,,53.3835460890329,-6.24747670792428,,,,
8220DB000207,207,Larkhill Road,,53.3848216307362,-6.24987478276802,,,,
8220DB000208,208,Glendun Road,,53.3866539303158,-6.24795040815756,,,,
8220DB000209,209,Larkhill Road,,53.387271110529,-6.24591044728042,,,,
8220DB000210,210,Crestfield Road,,53.3875940812728,-6.24831772849056,,,,
8220DB000211,211,Collins Avenue,,53.3842808561631,-6.24916033059417,,,,
8220DB000212,212,Whitehall,,53.3831956351277,-6.24625839753322,,,,
8220DB000213,213,Iveragh Road,,53.3814495440234,-6.24487202356896,,,,
8220DB000214,214,Highfield Hospital,,53.379408483573,-6.24665455182556,,,,
8220DB000215,215,Collins Avenue,,53.3818722870048,-6.2424494292295,,,,
8220DB000216,216,Beaumont Road,,53.3823308174836,-6.23819131969338,,,,
8220DB000217,217,Grace Park Court,,53.384323621843,-6.23680112220447,,,,
8220DB000218,218,Shantalla Road,,53.3859238989699,-6.2337883241109,,,,
8220DB000220,220,Swords Road,,53.3879405396554,-6.24498084117383,,,,
8220DB000228,228,Shanliss Road,,53.391877392779,-6.25971957291398,,,,
8220DB000233,233,Beaumont Road,,53.3858213105789,-6.23353699415902,,,,
8220DB000234,234,Beaumont Grove,,53.3849504827242,-6.23482084271804,,,,
8220DB000235,235,Collinswood,,53.3832966131819,-6.23724945651059,,,,
8220DB000236,236,Yellow Road,,53.3820247430957,-6.23815886003786,,,,
8220DB000237,237,Swords Road,,53.3820319328819,-6.24352519975875,,,,
8220DB000242,242,Coolgreena Road,,53.3856548985671,-6.23201042765,,,,
8220DB000243,243,Lady of Mercy,,53.3857800608389,-6.22953967454698,,,,
8220DB000244,244,Skelly's Lane,,53.3849982136853,-6.22349851566417,,,,
8220DB000245,245,Whitethorn Crescent,,53.38447224442,-6.21956660604612,,,,
8220DB000246,246,Artane Castle,,53.3851504766469,-6.21623087716996,,,,
8220DB000247,247,Ardlea Road,,53.3869761610588,-6.21450075590277,,,,
8220DB000248,248,Maryfield Drive,,53.3855645601725,-6.21446963135785,,,,
8220DB000249,249,Artane Castle,,53.3849335491788,-6.21614974496396,,,,
8220DB000250,250,Skelly's Lane,,53.3844194499785,-6.22024531610136,,,,
8220DB000251,251,Elmount Crescent,,53.3848322787448,-6.22321978633312,,,,
8220DB000252,252,Lady of Mercy,,53.3855680158371,-6.22796991791541,,,,
8220DB000253,253,Beaumont Hospital,,53.3899625746413,-6.22429914227646,,,,
8220DB000254,254,Beaumont Hospital,,53.3902652984433,-6.22410611366838,,,,
8220DB000255,255,Coolgreena Road,,53.3855938804189,-6.23153187241743,,,,
8220DB000261,261,Parnell Square East,,53.3540562845333,-6.26285336122226,,,,
8220DB000262,262,Parnell Square East,,53.3539469610394,-6.26275264892108,,,,
8220DB000263,263,Parnell Square East,,53.3537456234947,-6.2625054539801,,,,
8220DB000264,264,Parnell Square East,,53.353316,-6.26197,,,,
8220DB000265,265,Parnell Square East,,53.353122,-6.261658,,,,
8220DB000270,270,O'Connell Street Upper,,53.3506233915307,-6.26042429163433,,,,
8220DB000271,271,O'Connell Street Lower,,53.3485963625818,-6.25948541997212,,,,
8220DB000272,272,O'Connell Street Upper,,53.3514644798917,-6.26078060573293,,,,
8220DB000273,273,O'Connell Bridge,,53.347247,-6.258819,,,,
8220DB000274,274,O'Connell Street Upper,,53.3503490838222,-6.26072086862175,,,,
8220DB000276,276,River Road,,53.3774022009249,-6.33179658312856,,,,
8220DB000277,277,O'Connell Street Upper,,53.350822325818,-6.26050631978692,,,,
8220DB000278,278,O'Connell Street Upper,,53.3515608719031,-6.26122733564317,,,,
8220DB000279,279,O'Connell Street Upper,,53.3501317464093,-6.26060954701665,,,,
8220DB000281,281,O'Connell Street Upper,,53.3513435349588,-6.2611160084316,,,,
8220DB000284,284,Rathbourne Avenue,,53.3772826239301,-6.32838928381528,,,,
8220DB000286,286,Cathal Brugha Street,,53.3521708437386,-6.25991061099437,,,,
8220DB000288,288,Irish Life,,53.3491688123216,-6.25560170347437,,,,
8220DB000289,289,Abbey Street Lower,,53.3490351823471,-6.25629812341943,,,,
8220DB000292,292,Abbey Street Lower,,53.3491996947616,-6.25525495938711,,,,
8220DB000297,297,Eden Quay,,53.3481432679358,-6.25677012601713,,,,
8220DB000298,298,Eden Quay,,53.3482006633743,-6.25639226781083,,,,
8220DB000299,299,Eden Quay,,53.3482418474457,-6.25613523566336,,,,
8220DB000300,300,Liberty Hall,,53.3482992408586,-6.25575737577466,,,,
8220DB000301,301,Eden Quay,,53.3479883676,-6.25662624092325,,,,
8220DB000302,302,Eden Quay,,53.3480380961813,-6.2563388203753,,,,
8220DB000303,303,Eden Quay,,53.3480599980905,-6.25599245267006,,,,
8220DB000307,307,O'Donovan Road,,53.3345770894658,-6.28008746416521,,,,
8220DB000308,308,Oscar Square,,53.3367711889546,-6.27953365692407,,,,
8220DB000309,309,Ardee Street,,53.33784,-6.27895,,,,
8220DB000312,312,Wellington Quay,,53.3454764728264,-6.2662061554843,,,,
8220DB000315,315,Bachelors Walk,,53.347028,-6.261667,,,,
8220DB000318,318,Westmoreland Street,,53.3464177131169,-6.25924373595417,,,,
8220DB000319,319,Westmoreland Street,,53.346274426733,-6.25927961394877,,,,
8220DB000320,320,Westmoreland Street,,53.3456456323889,-6.25930523253448,,,,
8220DB000322,322,Gulliver's Retail Park,,53.4042549924644,-6.26535084532186,,,,
8220DB000325,325,Aston Quay,,53.3466970502533,-6.2599082595371,,,,
8220DB000328,328,Aston Quay,,53.346333,-6.26144,,,,
