shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
4419_36,53.328732591953,-6.33514540481885,561,8824.878
4419_14,53.3101459,-6.2517917,619,12849.153
4419_4,53.3186099,-6.2540095,419,8422.178
4419_43,53.3388736,-6.2910047,597,10905.2
4419_56,53.3415364,-6.2930845,635,11290.555
4419_33,53.3470756741883,-6.27528978642591,274,3180.529
4419_34,53.2983438,-6.3763709,800,14504.56
4419_35,53.3176884,-6.3700839,690,11494.483
4419_27,53.3367083649458,-6.30639478478815,375,5236.974
4419_22,53.2975339095029,-6.37780477997002,22,268.917
4419_28,53.3494782,-6.2471453,76,1203.486
4419_47,53.3168523,-6.3698977,2,13.49
4419_37,53.3162186,-6.3695069,709,11664.294
4419_14,53.2985672,-6.2501875,585,11555.577
4419_52,53.335933419554,-6.31332885947247,533,9374.204
4419_25,53.3415145990362,-6.2927744809479,330,3802.75
4419_61,53.291063047268,-6.40654202796249,122,2397.844
4419_32,53.3477093,-6.2918437,379,4305.528
4419_61,53.3367311,-6.3064368,594,12512.498
4419_13,53.328225,-6.2568231,686,14889.315
4419_19,53.3326731538134,-6.32943811682347,518,8230.02
4419_44,53.3272722,-6.341137,92,2350.447
4419_36,53.3428801943556,-6.29170067138556,409,4877.436
4419_31,53.3479363,-6.2903517,363,4192.75
4419_23,53.3414382132633,-6.29191001740266,338,3867.6
4419_45,53.2946008,-6.385181,108,1140.356
4419_38,53.3469039,-6.2715543,433,8683.16
4419_39,53.3066777,-6.3589146,246,3415.296
4419_47,53.3379055763971,-6.29738998752948,219,5657.695
4419_61,53.2974206,-6.3782614,199,4413.275
4419_38,53.3385085,-6.2920131,230,6022.107
4419_28,53.3478887817628,-6.28789949737945,354,4029.173
4419_5,53.2549498,-6.1810099,645,15093.861
4419_39,53.3477815,-6.2847981,741,12591.626
4419_41,53.335933419554,-6.31332885947247,580,12044.754
4419_27,53.3414382132633,-6.29191001740266,338,3867.6
4419_30,53.3490901,-6.2413692,49,816.287
4419_43,53.3005948,-6.3732473,193,2234.919
4419_47,53.3301276,-6.3320762,116,3037.884
4419_60,53.3492294,-6.2429838,990,18159.385
4419_34,53.3466932788347,-6.291686055612,390,4419.185
4419_43,53.3126659,-6.3637983,296,4171.489
4419_30,53.3472334,-6.2807148,341,3759.738
4419_16,53.2557974,-6.1785898,186,3030.159
4419_48,53.2916839,-6.4037868,132,2594.154
4419_39,53.3154798,-6.3671326,323,4557.202
4419_13,53.2609585,-6.2055315,268,5022.353
4419_28,53.3191496,-6.3649591,646,11084.646
4419_30,53.3466932788347,-6.291686055612,418,4635.41
4419_51,53.3495044,-6.2471411,932,15210.285
4419_24,53.3058717617033,-6.3599403800664,755,13107.834
4419_61,53.3268565,-6.3427869,491,9704.317
4419_32,53.2985794754057,-6.37580755470094,794,14458.671
4419_31,53.3493946210912,-6.24592112254349,68,1121.425
4419_29,53.287491988053,-6.37466281034316,167,2032.538
4419_31,53.2916041,-6.3816971,881,15680.661
4419_37,53.2974802,-6.3779415,812,14647.17
4419_37,53.3478009,-6.2853579,340,3859.605
4419_50,53.3100632,-6.3614191,280,3839.539
4419_41,53.3154221,-6.3669999,368,7216.822
4419_13,53.2556486,-6.1791951,191,3073.902
4419_19,53.287305,-6.3761804,933,16294.498
4419_50,53.3138347,-6.3652582,306,4334.155
4419_44,53.3494663,-6.2538706,507,9898.081
4419_25,53.331683,-6.3301192,433,7021.112
4419_43,53.3394373,-6.2907379,608,10971.651
4419_52,53.3064768,-6.3590559,241,3390.982
4419_60,53.2961014,-6.3845192,177,3970.174
4419_6,53.2829949,-6.2236537,522,13296.355
4419_22,53.284029927596,-6.43209083880895,111,4309.384
4419_27,53.3378184391485,-6.29794062478163,364,4658.756
4419_51,53.341486,-6.2920366,620,11216.425
4419_12,53.3377951,-6.2623669,356,8645.381
4419_60,53.3356244,-6.31587,575,11872.011
4419_51,53.3156256,-6.3676221,328,4593.713
4419_61,53.3493986,-6.2541106,906,17353.56
4419_62,53.2858372,-6.4215187,89,1204.717
4419_27,53.3501881816999,-6.25214258620171,26,225.615
4419_34,53.3471090013937,-6.27747345512065,287,3326.168
4419_23,53.3310092359507,-6.33082927872315,441,7109.892
4419_9,53.2557789,-6.1764726,671,15427.921
4419_36,53.3471451,-6.2798302,306,3483.752
4419_28,53.3284025,-6.3363245,566,8911.7
4419_43,53.3501217031367,-6.2514928240564,900,14905.361
4419_24,53.2945653899761,-6.39081115218907,835,15565.705
4419_1,53.3539942,-6.275235,66,2697.608
4419_26,53.3474183807617,-6.28250645625481,227,2336.402
4419_3,53.283093,-6.2250521,103,5041.873
4419_30,53.3501719229313,-6.25223885006043,152,1776.787
4419_17,53.250087,-6.1537211,88,1214.206
4419_38,53.3181499,-6.369804,18,164.352
4419_32,53.3354218741935,-6.31749176779553,482,7318.295
4419_56,53.2992377468832,-6.37497959915275,168,2042.114
4419_60,53.2840616,-6.4292895,51,594.741
4419_35,53.3484313,-6.2312048,11,135.301
4419_31,53.3369744725582,-6.30531995168371,466,6487.714
4419_8,53.3395798,-6.2596114,123,1832.385
4419_56,53.3487266,-6.2352802,961,16005.009
4419_14,53.3426055,-6.2578615,874,16894.347
4419_17,53.2556486,-6.1791951,191,3073.902
4419_42,53.3488133,-6.256858,155,2500.842
4419_27,53.3310092359507,-6.33082927872315,441,7109.892
4419_18,53.3705055650848,-6.28929549927828,605,13806.278
4419_9,53.3473236,-6.2572778,44,748.06
4419_35,53.2980359158962,-6.37688030685077,804,14552.809
4419_41,53.3242327,-6.3509709,477,9085.091
4419_62,53.2845219,-6.4350588,12,187.669
4419_19,53.3231352,-6.35387,621,10222.688
4419_28,53.3380087061519,-6.29617396535463,457,5867.433
4419_10,53.2826903,-6.2210957,527,13470.491
4419_44,53.3369091,-6.3057425,195,5089.675
4419_33,53.3473064645551,-6.26824692085729,231,2701.576
4419_19,53.3428801943556,-6.29170067138556,409,4877.436
4419_34,53.2877551,-6.3773109,914,16201.386
4419_15,53.321122,-6.2547559,183,6572.42
4419_16,53.2608542,-6.2052457,266,5000.026
4419_38,53.3304982,-6.3315121,121,3093.745
4419_62,53.3493041,-6.254411,905,17330.958
4419_1,53.2479089,-6.1485256,882,21435.821
4419_5,53.3290581,-6.2572466,247,3330.268
4419_20,53.296012,-6.3841994,73,1543.938
4419_35,53.3473841,-6.2673492,223,2641.061
4419_50,53.3187009,-6.3688878,383,5055.445
4419_43,53.3358529,-6.3139843,531,9329.63
4419_61,53.3491023,-6.2410898,992,18286.31
4419_18,53.294387,-6.2475622,104,3542.505
4419_39,53.2875254,-6.3770524,34,172.367
4419_28,53.3494242,-6.2538772,151,1712.893
4419_14,53.2636417,-6.2109267,293,5507.531
4419_52,53.3490721,-6.2406344,948,15646.274
4419_2,53.2548685,-6.1837272,199,4107.442
4419_6,53.2719898,-6.2010537,625,15521.358
4419_60,53.3414817,-6.2928518,678,13944.144
4419_13,53.3068869,-6.2513774,606,12485.381
4419_30,53.313668641825,-6.36501653209997,756,12310.008
4419_62,53.3185782,-6.3692214,427,7699.887
4419_1,53.337535,-6.262621,278,6100.13
4419_3,53.2475054,-6.1482379,472,13324.235
4419_8,53.2798834,-6.2116756,412,10265.823
4419_36,53.3483647,-6.2596365,180,2115.348
4419_30,53.3256773,-6.3467697,630,9887.55
4419_50,53.3075275,-6.3589436,263,3511.745
4419_14,53.3373514,-6.262821,814,16101.519
4419_17,53.2739018,-6.2040135,423,7058.975
4419_1,53.3574952,-6.2773114,52,2275.444
4419_56,53.3159536,-6.3690251,334,4694.096
4419_9,53.2657486,-6.2104298,548,12573.61
4419_5,53.2795875,-6.2107473,416,10335.969
4419_17,53.3484699,-6.2597632,944,17633.682
4419_43,53.3356244,-6.31587,528,9201.461
4419_11,53.3602093,-6.2788115,31,855.149
4419_28,53.3177212,-6.3700658,689,11490.639
4419_8,53.2985111,-6.2501097,335,6768.398
4419_24,53.3468352491443,-6.27195068175812,251,2953.975
4419_15,53.3429843,-6.2582593,415,9440.374
4419_31,53.2873034,-6.3754961,944,16340.387
4419_43,53.2960252144087,-6.3842594934785,130,1312.293
4419_51,53.3114747,-6.3624861,285,4011.981
4419_23,53.2922070273626,-6.40148011872059,750,14995.804
4419_35,53.3199368,-6.3627614,638,10913.945
4419_44,53.3468264,-6.2729976,427,8585.903
4419_61,53.3490721,-6.2406344,995,18316.824
4419_15,53.3006398,-6.2506313,123,4274.011
4419_36,53.3366478009692,-6.3067961821272,472,6592.815
4419_31,53.2959169,-6.3843463,838,15110.995
4419_38,53.3390691,-6.2908327,247,6127.256
4419_62,53.3415484,-6.2923457,673,13909.385
4419_19,53.3068036465851,-6.35879703982375,747,12975.784
4419_23,53.3087932759735,-6.36025937159655,644,11397.265
4419_3,53.2469773,-6.1480311,475,13384.612
4419_28,53.3271338167882,-6.34157565605999,583,9289.019
4419_50,53.3468013,-6.2725879,784,13415.978
4419_44,53.3434344,-6.2912183,321,6820.649
4419_31,53.329732,-6.3328175,546,8633.81
4419_62,53.3159536,-6.3690251,381,7364.646
4419_31,53.318965,-6.3660216,652,11158.792
4419_50,53.2974794,-6.3780637,154,1757.447
4419_43,53.322756,-6.3550352,422,6097.723
4419_13,53.3316325,-6.2592736,729,15304.776
4419_62,53.3071855,-6.3588151,304,6143.133
4419_9,53.2550296,-6.184424,625,14857.156
4419_21,53.2846638310435,-6.43776767434554,158,5525.149
4419_6,53.3274594,-6.2564902,396,7423.501
4419_61,53.2843523,-6.4233499,73,993.152
4419_37,53.3490716,-6.2410952,48,797.924
4419_5,53.3397407,-6.2601961,124,1875.252
4419_23,53.3292025244185,-6.33399413916653,458,7403.634
4419_17,53.2844399,-6.2330084,529,9572.173
4419_38,53.3217689,-6.3577785,64,1081.837
4419_47,53.3469909357852,-6.29184223803804,345,7218.917
4419_19,53.3199368,-6.3627614,638,10913.945
4419_3,53.2681017,-6.2069295,243,7953.265
4419_28,53.3470756741883,-6.27528978642591,274,3180.529
4419_18,53.3544116,-6.2722247,545,11485.746
4419_44,53.3376506,-6.2999069,212,5487.59
4419_51,53.3476295555612,-6.26590806819029,806,13870.723
4419_33,53.3468933110346,-6.27137994387913,248,2915.409
4419_33,53.2962910463168,-6.38330824046277,829,15028.903
4419_14,53.3128184,-6.2524592,628,13150.015
4419_5,53.3512475,-6.2586356,18,299.893
4419_51,53.3470218372161,-6.29184150378333,700,12024.955
4419_6,53.2842855,-6.232308,505,12698.908
4419_12,53.351033,-6.2650902,522,10874.738
4419_4,53.3444218,-6.2593883,205,5058.139
4419_7,53.2857955,-6.2362808,367,8475.756
4419_34,53.3494972139588,-6.25339353171063,147,1679.571
4419_30,53.3468648,-6.2736853,292,3287.274
4419_61,53.3064768,-6.3590559,288,6061.533
4419_9,53.2510632,-6.1561727,731,16905.518
4419_13,53.310832,-6.2519095,623,12925.922
4419_31,53.3472202952616,-6.26886753685059,237,2744.026
4419_39,53.2976431,-6.3776385,157,1791.178
4419_41,53.3471246135588,-6.29182201007956,749,14707.027
4419_13,53.2514857,-6.1573379,102,1501.499
4419_24,53.3493946210912,-6.24592112254349,68,1121.425
4419_34,53.3142626617706,-6.36562501789136,728,12016.224
4419_18,53.3445017,-6.2596069,439,9661.772
4419_15,53.3329385,-6.2624909,306,8086.092
4419_47,53.347599,-6.2661138,451,9054.007
4419_32,53.3489826,-6.2399314,41,719.778
4419_10,53.3452782,-6.2584177,192,4938.408
4419_60,53.3126659,-6.3637983,343,6842.039
4419_23,53.3468648,-6.2736853,169,1742.797
4419_14,53.2418753898934,-6.14282137282187,1,0.0
4419_52,53.2953438801581,-6.3848317836536,115,1226.311
4419_32,53.3467689,-6.2726708,256,3002.605
4419_21,53.2973433,-6.3784255,52,1130.262
4419_41,53.3331406,-6.3292104,537,10900.801
4419_62,53.2973896,-6.3783829,198,4404.47
4419_13,53.2666118,-6.2097618,314,5853.355
4419_25,53.347946,-6.2900488,267,2844.296
4419_43,53.347125,-6.2772966,760,13098.858
4419_33,53.3478887817628,-6.28789949737945,354,4029.173
4419_3,53.2787493,-6.2080719,137,6284.746
4419_14,53.2547029,-6.1823906,213,3316.002
4419_60,53.300498,-6.3733437,237,4892.89
4419_34,53.3331399,-6.3291578,516,8174.809
4419_30,53.2994117458191,-6.37462761004557,813,14552.355
4419_33,53.3377719117488,-6.29854766768666,460,6027.775
4419_14,53.2517599,-6.1578526,107,1547.475
4419_39,53.3178207,-6.3700452,369,4926.939
4419_25,53.3369003449164,-6.30565692734386,373,5183.378
4419_18,53.3360336,-6.2633029,333,8436.568
4419_61,53.2844306,-6.4229769,76,1019.739
4419_33,53.350185,-6.2521774,122,1556.212
4419_37,53.3058717617033,-6.3599403800664,755,13107.834
4419_43,53.3415143,-6.2930329,634,11286.329
4419_47,53.3468645,-6.2918345,342,7204.823
4419_62,53.3478853849923,-6.28695864546255,779,15117.6
4419_29,53.2938347,-6.3847972,78,990.222
4419_30,53.3483329,-6.2296699,3,32.488
4419_51,53.3347292,-6.3239433,517,8654.47
4419_31,53.3189597,-6.3667616,655,11208.125
4419_50,53.2976431,-6.3776385,157,1791.178
4419_1,53.3318623,-6.2598519,341,6870.818
4419_2,53.2541538,-6.1704565,262,5069.8
4419_28,53.3434450718046,-6.29115992642137,400,4782.545
4419_14,53.3303089,-6.2584033,708,15145.068
4419_46,53.290323,-6.3800184,65,542.734
4419_32,53.3477421,-6.2847352,333,3817.495
4419_13,53.3316982,-6.2594061,732,15316.272
4419_50,53.3434344,-6.2912183,675,11623.248
4419_34,53.3396408851108,-6.29074992104262,436,5410.302
4419_25,53.2872919,-6.3756318,848,15002.995
4419_4,53.2859111,-6.2364625,494,12366.054
4419_30,53.3341995990728,-6.3277470909625,521,8231.26
4419_51,53.2876925,-6.3773035,39,197.457
4419_56,53.3471789,-6.2798669,749,12927.078
4419_13,53.272772,-6.2008047,394,6801.639
4419_51,53.3481025266658,-6.26249873734429,823,14103.944
4419_37,53.2846355977016,-6.43751538507392,921,19060.658
4419_43,53.3478088,-6.2918653,711,12113.265
4419_52,53.3161528,-6.3694912,344,4732.647
4419_9,53.2742031,-6.2038839,459,11225.952
4419_5,53.3484538,-6.2575914,35,620.032
4419_32,53.347030336544,-6.27492104377729,270,3155.431
4419_33,53.3486549003763,-6.2346500363967,19,366.092
4419_32,53.2921137,-6.3824312,880,15605.737
4419_25,53.2873393,-6.3752837,854,15026.867
4419_3,53.2656098,-6.2105331,263,8337.925
4419_51,53.3482321471893,-6.26124916984012,826,14188.417
4419_13,53.3437405,-6.2592633,895,17085.557
4419_24,53.2936669446472,-6.3947861816842,838,15849.023
4419_52,53.348605,-6.2581728,842,14397.584
4419_28,53.3286035,-6.335548,563,8855.314
4419_30,53.3471517960208,-6.27989141655594,335,3704.121
4419_43,53.3235436,-6.3528829,425,6265.826
4419_62,53.3091538,-6.360679,324,6397.466
4419_19,53.3337343,-6.3287034,512,8102.015
4419_27,53.3193617715068,-6.36435972938472,547,9709.973
4419_17,53.3353601,-6.2632832,795,15875.806
4419_62,53.3377667,-6.2988951,616,13029.375
4419_43,53.294685,-6.3851534,110,1149.906
4419_6,53.3103626,-6.2517748,439,9352.133
4419_47,53.3426677,-6.2927991,302,6653.952
4419_56,53.2876925,-6.3773035,39,197.457
4419_1,53.3398036,-6.260468,255,5802.677
4419_45,53.2873178339249,-6.37644153169062,25,125.092
4419_52,53.3354886,-6.3171436,527,9115.281
4419_13,53.296853,-6.2493904,580,11357.399
4419_19,53.296363,-6.3829738,827,15005.209
4419_24,53.284501846961,-6.43525242050466,915,18908.475
4419_44,53.3471797,-6.2783288,401,8227.233
4419_9,53.2834451,-6.2281516,382,9083.949
4419_19,53.3402572888558,-6.2911391162976,435,5336.965
4419_25,53.3208407,-6.3602541,539,9390.65
4419_44,53.3175546,-6.370153,9,93.543
4419_9,53.2460511,-6.147099,774,17759.549
4419_36,53.3479380131497,-6.26361043785302,200,2384.285
4419_62,53.3165612,-6.3697852,401,7453.383
4419_23,53.3159330296873,-6.36879421087316,624,10394.329
4419_24,53.332185,-6.3297276,523,8287.679
4419_31,53.3186443,-6.3689516,672,11360.293
4419_50,53.2996828,-6.3742599,174,2111.09
4419_39,53.3415364,-6.2930845,635,11290.555
4419_62,53.2845393,-6.4360749,9,119.852
4419_15,53.3525315,-6.2614015,495,10585.229
4419_41,53.3480833,-6.2626358,869,16765.119
4419_46,53.28738126826,-6.37499398375109,5,25.411
4419_38,53.3483313773441,-6.22918610052963,619,11610.649
4419_7,53.280748,-6.2142569,410,10068.576
4419_30,53.2872875,-6.3759401,965,16526.878
4419_37,53.3499315729942,-6.25016438244462,105,1415.857
4419_51,53.3255174,-6.3473767,434,6693.481
4419_60,53.3152391,-6.366698,363,7188.136
4419_60,53.3478623,-6.2643612,861,16647.507
4419_13,53.2824498,-6.2200231,503,8674.219
4419_28,53.3486156,-6.2579113,171,1997.087
4419_50,53.3475866,-6.2662129,804,13849.863
4419_39,53.3372094,-6.3037735,558,10027.966
4419_56,53.3165612,-6.3697852,354,4782.833
4419_19,53.3501897,-6.252109,120,1551.624
4419_35,53.2845309908225,-6.43370202647572,910,18804.452
4419_6,53.3526827,-6.2613994,124,3831.874
4419_61,53.3484075,-6.2303855,1015,19003.465
4419_12,53.3101459,-6.2517917,150,5334.83
4419_62,53.3432754,-6.2910494,716,14272.728
4419_28,53.3468933110346,-6.27137994387913,248,2915.409
4419_39,53.2876155,-6.3772025,37,186.552
4419_25,53.3496298,-6.2526923,41,300.915
4419_17,53.2730018,-6.2013408,403,6846.553
4419_56,53.3490536382196,-6.25547248544042,852,14584.239
4419_62,53.3487266,-6.2352802,1008,18675.559
4419_13,53.3353601,-6.2632832,795,15875.806
4419_17,53.2824498,-6.2200231,503,8674.219
4419_15,53.3208392,-6.254678,180,6540.521
4419_14,53.3351698,-6.2632537,794,15854.536
4419_17,53.252153,-6.1585687,111,1612.298
4419_41,53.2841649,-6.4284427,56,652.467
4419_40,53.2841053,-6.4324579,34,381.92
4419_24,53.3477551,-6.264859,208,2470.127
4419_36,53.3231352,-6.35387,621,10222.688
4419_19,53.3484709,-6.2318169,14,176.304
4419_36,53.3332213404191,-6.32910671210921,515,8165.127
4419_37,53.2845081226204,-6.43623241084232,918,18973.866
4419_46,53.2929711,-6.3836965,82,926.272
4419_20,53.2875663,-6.3770502,156,2676.129
4419_37,53.3319305,-6.3299154,526,8318.651
4419_28,53.3489882,-6.2399981,42,724.263
4419_56,53.3289327,-6.3346875,460,7621.379
4419_7,53.3121791,-6.2522268,304,5239.71
4419_25,53.3476526350457,-6.26551289509628,118,1186.899
4419_14,53.2499411,-6.1533407,87,1184.066
4419_56,53.3474277,-6.2823444,746,12759.77
4419_60,53.322756,-6.3550352,469,8768.273
4419_1,53.29995,-6.2504896,461,10514.183
4419_7,53.3512475,-6.2586356,18,299.893
4419_31,53.3343208,-6.3268744,489,7955.35
4419_13,53.2557428,-6.1788565,188,3048.974
4419_11,53.3702390307591,-6.28869907827677,51,2161.99
4419_40,53.2925196,-6.4001913,140,2851.421
4419_8,53.3004524,-6.2505629,332,6550.085
4419_24,53.3422671532243,-6.29352937491613,417,5026.716
4419_51,53.2956145,-6.384685,119,1257.985
4419_34,53.3226818034027,-6.35514062278306,625,10321.26
4419_41,53.3416613,-6.2932245,686,13978.054
4419_9,53.3261408425058,-6.25611355558497,276,3664.409
4419_52,53.296168,-6.3839398,135,1339.019
4419_28,53.3479314,-6.2890792,357,4107.883
4419_52,53.2873912,-6.3767386,29,146.602
4419_5,53.2921913,-6.2448605,350,7562.302
4419_23,53.347574,-6.2836419,232,2414.037
4419_31,53.3470747,-6.2767872,280,3280.28
4419_7,53.3308263781628,-6.25877177154594,227,3108.398
4419_21,53.2943837256559,-6.39155931819588,72,2066.91
4419_51,53.2872695,-6.3755499,13,64.691
4419_24,53.3500037590731,-6.25243460935304,131,1584.085
4419_31,53.3283432,-6.3365713,566,8929.419
4419_16,53.2492477,-6.1515379,83,1041.107
4419_18,53.3336344125758,-6.26280543414719,313,8166.477
4419_39,53.306553,-6.3589908,243,3400.509
4419_43,53.2873898,-6.3749451,4,22.015
4419_25,53.3467689,-6.2726708,161,1674.353
4419_15,53.3330732,-6.2625791,309,8102.223
4419_16,53.2531099,-6.1661312,140,2135.031
4419_51,53.3387681,-6.2911529,594,10889.853
4419_6,53.3271323,-6.2563962,399,7460.44
4419_35,53.3385062947288,-6.29183180443572,452,5572.928
4419_39,53.3276212,-6.3397122,449,7255.62
4419_47,53.3414604,-6.2919965,265,6409.921
4419_1,53.2548685,-6.1837272,756,18814.972
4419_20,53.2990805525961,-6.374970981191,27,827.152
4419_43,53.3063841,-6.3591476,239,3378.99
4419_52,53.339569,-6.2907695,610,10986.483
4419_9,53.2769265,-6.2034117,442,10915.658
4419_43,53.3160928,-6.3693951,342,4723.392
4419_17,53.3316982,-6.2594061,732,15316.272
4419_60,53.3190043,-6.3659413,449,7927.85
4419_33,53.3308981,-6.3309587,537,8453.221
4419_39,53.3469039,-6.2715543,787,13485.758
4419_47,53.3345484,-6.3254297,162,3750.826
4419_56,53.3351696,-6.3200791,520,8916.523
4419_6,53.3510576,-6.2647949,107,3541.564
4419_60,53.350201,-6.251835,944,17551.474
4419_7,53.3443735,-6.2593762,78,1155.602
4419_43,53.3484569,-6.2592141,837,14326.299
4419_3,53.2557007,-6.1791501,369,10991.124
4419_31,53.3047434767218,-6.36241665018056,758,13315.252
4419_41,53.2842036,-6.4263197,62,794.148
4419_56,53.3478853849923,-6.28695864546255,732,12447.05
4419_9,53.2506093,-6.1549992,734,16998.726
4419_7,53.3202861,-6.2544676,290,4325.174
4419_32,53.346792,-6.2723193,253,2979.011
4419_25,53.35006,-6.2523989,35,249.137
4419_17,53.2570435,-6.1935418,237,4106.741
