stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
8220GA00279,,Milltown,,53.30967,-6.251616,,,,
8220GA00367,,Drimnagh,,53.33539132,-6.318285559,,,,
8220GA00369,,Goldenbridge,,53.335879,-6.313299,,,,
8220GA00372,,Suir Road,,53.33659218,-6.307231258,,,,
8220GA00373,,Suir Road,,53.33663752,-6.307259495,,,,
8220GA00409,,Abbey Street,,53.34859089,-6.258494272,,,,
8220GA00424,,Connolly,,53.351003,-6.250119012,,,,
8220GA00440,,Harcourt,,53.333631,-6.26283,,,,
8220GA00459,,Broombridge,,53.372272,-6.29767,,,,
8220GA00471,,Parnell,,53.35310526,-6.26050348,,,,
8250GA00286,,Dundrum,,53.292375,-6.245234,,,,
8250GA00291,,Balally,,53.286023,-6.236791,,,,
8250GA00292,,Balally,,53.28609852,-6.236633856,,,,
8250GA00310,,Central Park,,53.27016803,-6.20389942,,,,
8250GA00311,,Central Park,,53.27010334,-6.203782184,,,,
8250GA00313,,Glencairn,,53.2663249,-6.210132292,,,,
8250GA00314,,Glencairn,,53.26626785,-6.209924787,,,,
8250GA00316,,The Gallops,,53.261063,-6.205947,,,,
8250GA00317,,The Gallops,,53.2611462,-6.205851517,,,,
8250GA00329,,Laughanstown,,53.250555,-6.155087,,,,
8230GA00338,,Cookstown,,53.293311,-6.384038,,,,
8230GA00392,,Fettercairn,,53.293395,-6.395875,,,,
8230GA00396,,Cheeverstown,,53.291084,-6.406574,,,,
8230GA00416,,Fortunestown,,53.28431005,-6.424753138,,,,
8230GA00418,,Saggart,,53.28464,-6.437787,,,,
8220GA00058,,St. Stephen's Green,,53.33912871,-6.261117488,,,,
8220GA00356,,Kylemore,,53.32652,-6.343697,,,,
8220GA00357,,Kylemore,,53.3266345,-6.343806646,,,,
8220GA00363,,Blackhorse,,53.334196,-6.327515,,,,
8220GA00375,,Rialto,,53.337846,-6.297369,,,,
8220GA00386,,Heuston,,53.346697,-6.291618,,,,
8220GA00387,,Heuston,,53.34668236,-6.291856547,,,,
8220GA00389,,Museum,,53.347835,-6.286936,,,,
8220GA00390,,Museum,,53.34791536,-6.286955636,,,,
8220GA00398,,Smithfield,,53.3471135,-6.278080805,,,,
8220GA00399,,Smithfield,,53.3472,-6.278116,,,,
8220GA00404,,Jervis,,53.34768301,-6.265275464,,,,
8220GA00405,,Jervis,,53.347744,-6.26531,,,,
8220GA00421,,Busáras,,53.35015192,-6.251535839,,,,
8220GA00423,,Connolly,,53.350935,-6.249852,,,,
8220GA00427,,George's Dock,,53.34942861,-6.247569832,,,,
8220GA00428,,George's Dock,,53.34947353,-6.24756799,,,,
8220GA00430,,Mayor Square - NCI,,53.34916764,-6.243269507,,,,
8220GA00452,,Grangegorman,,53.357197,-6.277282,,,,
8220GA00455,,Phibsborough,,53.360391,-6.278827,,,,
8220GA00467,,Dominick,,53.35134511,-6.26554735,,,,
8220GA00468,,Broadstone - University,,53.354033,-6.273733,,,,
8250GA00281,,Windy Arbour,,53.301757,-6.250841,,,,
8250GA00297,,Stillorgan,,53.27936144,-6.21036734,,,,
8250GA00298,,Stillorgan,,53.279503,-6.210316,,,,
8250GA00323,,Ballyogan Wood,,53.25506913,-6.184418067,,,,
8250GA00333,,Cherrywood,,53.24538769,-6.145822549,,,,
8230GA00347,,Belgard,,53.299145,-6.374808,,,,
8230GA00348,,Belgard,,53.29929146,-6.375066459,,,,
8230GA00350,,Kingswood,,53.303586,-6.365409,,,,
8230GA00353,,Red Cow,,53.31674596,-6.369780553,,,,
8230GA00413,,Citywest Campus,,53.28786423,-6.418937723,,,,
8220GA00035,,Trinity College,,53.34527975,-6.258253746,,,,
8220GA00070,,Charlemont,,53.330585,-6.258704,,,,
8220GA00276,,Cowper,,53.31640107,-6.25335115,,,,
8220GA00278,,Milltown,,53.30967244,-6.251749984,,,,
8220GA00361,,Bluebell,,53.32931856,-6.333883625,,,,
8220GA00364,,Blackhorse,,53.33429937,-6.327563122,,,,
8220GA00370,,Goldenbridge,,53.33595962,-6.313337881,,,,
8220GA00376,,Rialto,,53.33794453,-6.297416684,,,,
8220GA00379,,Fatima,,53.33846258,-6.292785785,,,,
8220GA00401,,Four Courts,,53.34685189,-6.273660411,,,,
8220GA00431,,Mayor Square - NCI,,53.34920357,-6.243268029,,,,
8220GA00433,,Spencer Dock,,53.34878043,-6.237126865,,,,
8220GA00437,,The Point,,53.34834821,-6.229183701,,,,
8220GA00443,,Westmoreland,,53.34637,-6.259086,,,,
8220GA00444,,O'Connell - GPO,,53.348839,-6.259968,,,,
8220GA00479,,Grangegorman,,53.357115,-6.27747,,,,
8220GA00480,,Cabra,,53.36432866,-6.282029723,,,,
8250GA00287,,Dundrum,,53.29242557,-6.245118882,,,,
8250GA00293,,Sandyford,,53.277533,-6.204714,,,,
8250GA00296,,Kilmacud,,53.283065,-6.224112,,,,
8250GA00319,,Leopardstown Valley,,53.258206,-6.198426,,,,
8250GA00320,,Leopardstown Valley,,53.2583007,-6.198356099,,,,
8250GA00326,,Carrickmines,,53.25440536,-6.171571547,,,,
8250GA00330,,Laughanstown,,53.25063471,-6.154947316,,,,
8250GA00335,,Brides Glen,,53.241879,-6.142724,,,,
8250GA00336,,Brides Glen,,53.24187177,-6.142842986,,,,
8230GA00344,,Tallaght,,53.287523,-6.374685,,,,
8230GA00345,,Tallaght,,53.28740296,-6.37460272,,,,
8230GA00354,,Red Cow,,53.316725,-6.369919,,,,
8230GA00393,,Fettercairn,,53.293487,-6.395935,,,,
