route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
4452_86287,348,4532_8537,Midleton,BUS179,0,4532_7778018_TxcA3401636-662D-41B8-BA70-3BCE8BA51B03,4532_494
4452_86287,349,4532_8538,Midleton,BUS179,0,4532_7778018_Txc6835DCE7-71FC-4852-8E54-233A26F0858F,4532_494
4452_86287,350,4532_8539,Midleton,BUS179,0,4532_7778018_Txc82F36095-A27B-48C8-A698-1F78FB43332C,4532_494
4452_86287,351,4532_8540,Midleton,BUS179,0,4532_7778018_Txc1EE27685-A585-4116-AF89-011633833250,4532_494
4452_86287,352,4532_8541,Midleton,BUS179,0,4532_7778018_Txc7CF0CED0-1A23-441E-B1CF-40C898EB7842,4532_494
4452_86287,354,4532_8542,Midleton,BUS179,0,4532_7778018_Txc24BBB5F1-A46D-4F27-B8A5-BF46DCCA9DE2,4532_494
4452_86287,353,4532_8543,Midleton,BUS179,0,4532_7778018_TxcC38654F3-CDBF-44F9-AFA4-B097918F8E4D,4532_494
4452_86287,355,4532_8544,Midleton,BUS179,0,4532_7778018_Txc86C5C567-DAA6-4F05-A413-2B70E0CA495C,4532_494
4452_86287,356,4532_8545,Midleton,BUS179,0,4532_7778018_TxcBF27F9B7-4588-49F8-8148-93C63D5E8DBD,4532_494
4452_86287,357,4532_8546,Midleton,BUS179,0,4532_7778018_TxcC62143F6-7F05-4200-9660-A9D6103368CA,4532_494
4452_86287,358,4532_8547,Midleton,BUS179,0,4532_7778018_Txc786C7E7C-E624-41EC-B114-DBB75BCBA784,4532_494
4452_86287,359,4532_8548,Midleton,BUS179,0,4532_7778018_Txc34671267-0448-44FD-A5A3-F88DBBEFCB76,4532_494
4452_86287,360,4532_8549,Midleton,BUS179,0,4532_7778018_TxcA0BC9730-9481-46C6-9234-B7C8EF32D0A8,4532_494
4452_86287,361,4532_8550,Midleton,BUS179,0,4532_7778018_Txc4C332E94-6938-4EF2-B40C-F891DEE7E901,4532_494
4452_86287,362,4532_8551,Midleton,BUS179,0,4532_7778018_TxcA82B33B9-D3D8-420E-A1C6-2B68A1CFEB5B,4532_494
4452_86287,363,4532_8552,Midleton,BUS179,0,4532_7778018_Txc80F97D49-2723-4703-A503-0CD1690697A1,4532_494
4452_86287,364,4532_8553,Midleton,BUS179,0,4532_7778018_TxcC406D87A-82C1-4724-BB0F-D2F1892309CE,4532_494
4452_86287,365,4532_8554,Midleton,BUS179,0,4532_7778018_TxcF4634196-5519-4026-9B87-538C48AF27D7,4532_494
