route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
4466_86738,186,4466_16437,Finglas Village,104322475,1,4466_7778022_100352,4466_158
4466_86738,187,4466_16438,Finglas Village,104432475,1,4466_7778022_100352,4466_158
4466_86738,188,4466_16439,Finglas Village,104542475,1,4466_7778022_100352,4466_158
4466_86722,181,4466_1644,Brides Glen Luas,103821501,1,4466_7778022_104020,4466_25
4466_86747,182,4466_12988,Chapelizod,103931856,0,4466_7778022_104130,4466_148
4466_86747,183,4466_12989,Chapelizod,104041856,0,4466_7778022_104130,4466_148
4466_86721,188,4466_1299,Clontarf Station,104542351,1,4466_7778022_104120,4466_18
4466_86747,184,4466_12990,Chapelizod,104151856,0,4466_7778022_104130,4466_148
4466_86747,185,4466_12991,Chapelizod,104311856,0,4466_7778022_104130,4466_148
4466_86747,186,4466_12992,Chapelizod,104321856,0,4466_7778022_104130,4466_148
4466_86747,187,4466_12993,Chapelizod,104431856,0,4466_7778022_104130,4466_148
4466_86747,188,4466_12994,Chapelizod,104541856,0,4466_7778022_104130,4466_148
4466_86747,189,4466_12995,Chapelizod,104651856,0,4466_7778022_104130,4466_148
4466_86747,179,4466_12996,Chapelizod,104264650,0,4466_7778022_104170,4466_148
4466_86747,86,4466_12997,Chapelizod,103777406,0,4466_7778022_104150,4466_148
4466_86747,190,4466_12998,Chapelizod,103717406,0,4466_7778022_104150,4466_148
4466_86747,180,4466_12999,Chapelizod,103811974,0,4466_7778022_104130,4466_148
4466_86720,180,4466_13,Sutton Station,103811084,0,4466_7778022_103107,4466_1
4466_86720,86,4466_130,Sutton Station,103777242,0,4466_7778022_103103,4466_1
4466_86721,189,4466_1300,Clontarf Station,104652351,1,4466_7778022_104120,4466_18
4466_86747,181,4466_13000,Chapelizod,103821974,0,4466_7778022_104130,4466_148
4466_86747,182,4466_13001,Chapelizod,103931974,0,4466_7778022_104130,4466_148
4466_86747,183,4466_13002,Chapelizod,104041974,0,4466_7778022_104130,4466_148
4466_86747,184,4466_13003,Chapelizod,104151974,0,4466_7778022_104130,4466_148
4466_86747,185,4466_13004,Chapelizod,104311974,0,4466_7778022_104130,4466_148
4466_86747,186,4466_13005,Chapelizod,104321974,0,4466_7778022_104130,4466_148
4466_86747,187,4466_13006,Chapelizod,104431974,0,4466_7778022_104130,4466_148
4466_86747,188,4466_13007,Chapelizod,104541974,0,4466_7778022_104130,4466_148
4466_86747,189,4466_13008,Chapelizod,104651974,0,4466_7778022_104130,4466_148
4466_86747,179,4466_13009,Chapelizod,104264762,0,4466_7778022_104170,4466_148
4466_86721,179,4466_1301,Clontarf Station,104265091,1,4466_7778022_104050,4466_19
4466_86747,86,4466_13010,Chapelizod,103777506,0,4466_7778022_104150,4466_148
4466_86747,190,4466_13011,Chapelizod,103717506,0,4466_7778022_104150,4466_148
4466_86747,180,4466_13012,Chapelizod,103812094,0,4466_7778022_104130,4466_148
4466_86747,181,4466_13013,Chapelizod,103822094,0,4466_7778022_104130,4466_148
4466_86747,182,4466_13014,Chapelizod,103932094,0,4466_7778022_104130,4466_148
4466_86747,183,4466_13015,Chapelizod,104042094,0,4466_7778022_104130,4466_148
4466_86747,184,4466_13016,Chapelizod,104152094,0,4466_7778022_104130,4466_148
4466_86747,185,4466_13017,Chapelizod,104312094,0,4466_7778022_104130,4466_148
4466_86747,186,4466_13018,Chapelizod,104322094,0,4466_7778022_104130,4466_148
4466_86747,187,4466_13019,Chapelizod,104432094,0,4466_7778022_104130,4466_148
4466_86721,86,4466_1302,Clontarf Station,103777813,1,4466_7778022_104080,4466_20
4466_86747,188,4466_13020,Chapelizod,104542094,0,4466_7778022_104130,4466_148
4466_86747,189,4466_13021,Chapelizod,104652094,0,4466_7778022_104130,4466_148
4466_86747,179,4466_13022,Chapelizod,104264874,0,4466_7778022_104170,4466_148
4466_86747,86,4466_13023,Chapelizod,103777608,0,4466_7778022_104150,4466_148
4466_86747,190,4466_13024,Chapelizod,103717608,0,4466_7778022_104150,4466_148
4466_86747,180,4466_13025,Chapelizod,103812238,0,4466_7778022_104130,4466_148
4466_86747,181,4466_13026,Chapelizod,103822238,0,4466_7778022_104130,4466_148
4466_86747,182,4466_13027,Chapelizod,103932238,0,4466_7778022_104130,4466_148
4466_86747,183,4466_13028,Chapelizod,104042238,0,4466_7778022_104130,4466_148
4466_86747,184,4466_13029,Chapelizod,104152238,0,4466_7778022_104130,4466_148
4466_86721,190,4466_1303,Clontarf Station,103717813,1,4466_7778022_104080,4466_20
4466_86747,185,4466_13030,Chapelizod,104312238,0,4466_7778022_104130,4466_148
4466_86747,186,4466_13031,Chapelizod,104322238,0,4466_7778022_104130,4466_148
4466_86747,187,4466_13032,Chapelizod,104432238,0,4466_7778022_104130,4466_148
4466_86747,188,4466_13033,Chapelizod,104542238,0,4466_7778022_104130,4466_148
4466_86747,189,4466_13034,Chapelizod,104652238,0,4466_7778022_104130,4466_148
4466_86747,179,4466_13035,Chapelizod,104264988,0,4466_7778022_104170,4466_148
4466_86747,86,4466_13036,Chapelizod,103777710,0,4466_7778022_104150,4466_148
4466_86747,190,4466_13037,Chapelizod,103717710,0,4466_7778022_104150,4466_148
4466_86747,180,4466_13038,Chapelizod,103812372,0,4466_7778022_104130,4466_148
4466_86747,181,4466_13039,Chapelizod,103822372,0,4466_7778022_104130,4466_148
4466_86721,180,4466_1304,Clontarf Station,103812481,1,4466_7778022_104080,4466_18
4466_86747,182,4466_13040,Chapelizod,103932372,0,4466_7778022_104130,4466_148
4466_86747,183,4466_13041,Chapelizod,104042372,0,4466_7778022_104130,4466_148
4466_86747,184,4466_13042,Chapelizod,104152372,0,4466_7778022_104130,4466_148
4466_86747,185,4466_13043,Chapelizod,104312372,0,4466_7778022_104130,4466_148
4466_86747,186,4466_13044,Chapelizod,104322372,0,4466_7778022_104130,4466_148
4466_86747,187,4466_13045,Chapelizod,104432372,0,4466_7778022_104130,4466_148
4466_86747,188,4466_13046,Chapelizod,104542372,0,4466_7778022_104130,4466_148
4466_86747,189,4466_13047,Chapelizod,104652372,0,4466_7778022_104130,4466_148
4466_86738,189,4466_16440,Finglas Village,104652475,1,4466_7778022_100352,4466_158
4466_86738,179,4466_16441,Finglas Village,104265197,1,4466_7778022_100300,4466_159
4466_86738,86,4466_16442,Finglas Village,103777911,1,4466_7778022_100260,4466_158
4466_86738,190,4466_16443,Finglas Village,103717911,1,4466_7778022_100260,4466_158
4466_86738,180,4466_16444,Finglas Village,103812505,1,4466_7778022_100330,4466_158
4466_86738,181,4466_16445,Finglas Village,103822505,1,4466_7778022_100330,4466_158
4466_86738,182,4466_16446,Finglas Village,103932505,1,4466_7778022_100330,4466_158
4466_86738,183,4466_16447,Finglas Village,104042505,1,4466_7778022_100330,4466_158
4466_86738,184,4466_16448,Finglas Village,104152505,1,4466_7778022_100330,4466_158
4466_86738,185,4466_16449,Finglas Village,104312505,1,4466_7778022_100330,4466_158
4466_86722,182,4466_1645,Brides Glen Luas,103931501,1,4466_7778022_104020,4466_25
4466_86738,186,4466_16450,Finglas Village,104322505,1,4466_7778022_100330,4466_158
4466_86738,187,4466_16451,Finglas Village,104432505,1,4466_7778022_100330,4466_158
4466_86738,188,4466_16452,Finglas Village,104542505,1,4466_7778022_100330,4466_158
4466_86738,189,4466_16453,Finglas Village,104652505,1,4466_7778022_100330,4466_158
4466_86738,179,4466_16454,Finglas Village,104265215,1,4466_7778022_100260,4466_159
4466_86738,86,4466_16455,Finglas Village,103777929,1,4466_7778022_100230,4466_158
4466_86738,190,4466_16456,Finglas Village,103717929,1,4466_7778022_100230,4466_158
4466_86738,180,4466_16457,Finglas Village,103812523,1,4466_7778022_100280,4466_158
4466_86738,181,4466_16458,Finglas Village,103822523,1,4466_7778022_100280,4466_158
4466_86738,182,4466_16459,Finglas Village,103932523,1,4466_7778022_100280,4466_158
4466_86722,183,4466_1646,Brides Glen Luas,104041501,1,4466_7778022_104020,4466_25
4466_86738,183,4466_16460,Finglas Village,104042523,1,4466_7778022_100280,4466_158
4466_86738,184,4466_16461,Finglas Village,104152523,1,4466_7778022_100280,4466_158
4466_86738,185,4466_16462,Finglas Village,104312523,1,4466_7778022_100280,4466_158
4466_86738,186,4466_16463,Finglas Village,104322523,1,4466_7778022_100280,4466_158
4466_86738,187,4466_16464,Finglas Village,104432523,1,4466_7778022_100280,4466_158
4466_86738,188,4466_16465,Finglas Village,104542523,1,4466_7778022_100280,4466_158
4466_86738,189,4466_16466,Finglas Village,104652523,1,4466_7778022_100280,4466_158
4466_86738,179,4466_16467,Finglas Village,104265235,1,4466_7778022_100320,4466_159
4466_86738,86,4466_16468,Finglas Village,103777957,1,4466_7778022_100300,4466_158
4466_86738,190,4466_16469,Finglas Village,103717957,1,4466_7778022_100300,4466_158
4466_86722,184,4466_1647,Brides Glen Luas,104151501,1,4466_7778022_104020,4466_25
4466_86738,180,4466_16470,Finglas Village,103812549,1,4466_7778022_100300,4466_158
4466_86738,181,4466_16471,Finglas Village,103822549,1,4466_7778022_100300,4466_158
4466_86738,182,4466_16472,Finglas Village,103932549,1,4466_7778022_100300,4466_158
4466_86738,183,4466_16473,Finglas Village,104042549,1,4466_7778022_100300,4466_158
4466_86738,184,4466_16474,Finglas Village,104152549,1,4466_7778022_100300,4466_158
4466_86738,185,4466_16475,Finglas Village,104312549,1,4466_7778022_100300,4466_158
4466_86738,186,4466_16476,Finglas Village,104322549,1,4466_7778022_100300,4466_158
4466_86738,187,4466_16477,Finglas Village,104432549,1,4466_7778022_100300,4466_158
4466_86738,188,4466_16478,Finglas Village,104542549,1,4466_7778022_100300,4466_158
4466_86738,189,4466_16479,Finglas Village,104652549,1,4466_7778022_100300,4466_158
4466_86722,185,4466_1648,Brides Glen Luas,104311501,1,4466_7778022_104020,4466_25
4466_86738,179,4466_16480,Finglas Village,104265257,1,4466_7778022_100340,4466_159
4466_86738,86,4466_16481,Finglas Village,103777979,1,4466_7778022_100250,4466_158
4466_86738,190,4466_16482,Finglas Village,103717979,1,4466_7778022_100250,4466_158
4466_86738,180,4466_16483,Finglas Village,103812573,1,4466_7778022_100370,4466_158
4466_86738,181,4466_16484,Finglas Village,103822573,1,4466_7778022_100370,4466_158
4466_86738,182,4466_16485,Finglas Village,103932573,1,4466_7778022_100370,4466_158
4466_86738,183,4466_16486,Finglas Village,104042573,1,4466_7778022_100370,4466_158
4466_86738,184,4466_16487,Finglas Village,104152573,1,4466_7778022_100370,4466_158
4466_86738,185,4466_16488,Finglas Village,104312573,1,4466_7778022_100370,4466_158
4466_86738,186,4466_16489,Finglas Village,104322573,1,4466_7778022_100370,4466_158
4466_86722,186,4466_1649,Brides Glen Luas,104321501,1,4466_7778022_104020,4466_25
4466_86738,187,4466_16490,Finglas Village,104432573,1,4466_7778022_100370,4466_158
4466_86738,188,4466_16491,Finglas Village,104542573,1,4466_7778022_100370,4466_158
4466_86738,189,4466_16492,Finglas Village,104652573,1,4466_7778022_100370,4466_158
4466_86738,179,4466_16493,Finglas Village,104265279,1,4466_7778022_100280,4466_159
4466_86738,180,4466_16494,Finglas Village,103812601,1,4466_7778022_100410,4466_158
4466_86738,181,4466_16495,Finglas Village,103822601,1,4466_7778022_100410,4466_158
4466_86738,182,4466_16496,Finglas Village,103932601,1,4466_7778022_100410,4466_158
4466_86738,183,4466_16497,Finglas Village,104042601,1,4466_7778022_100410,4466_158
4466_86738,184,4466_16498,Finglas Village,104152601,1,4466_7778022_100410,4466_158
4466_86738,185,4466_16499,Finglas Village,104312601,1,4466_7778022_100410,4466_158
4466_86720,187,4466_165,Sutton Station,104431834,0,4466_7778022_103106,4466_1
4466_86747,179,4466_13048,Chapelizod,104265098,0,4466_7778022_104170,4466_148
4466_86747,86,4466_13049,Chapelizod,103777808,0,4466_7778022_104150,4466_148
4466_86721,181,4466_1305,Clontarf Station,103822481,1,4466_7778022_104080,4466_18
4466_86747,190,4466_13050,Chapelizod,103717808,0,4466_7778022_104150,4466_148
4466_86747,180,4466_13051,Chapelizod,103812498,0,4466_7778022_104130,4466_148
4466_86747,181,4466_13052,Chapelizod,103822498,0,4466_7778022_104130,4466_148
4466_86747,182,4466_13053,Chapelizod,103932498,0,4466_7778022_104130,4466_148
4466_86747,183,4466_13054,Chapelizod,104042498,0,4466_7778022_104130,4466_148
4466_86747,184,4466_13055,Chapelizod,104152498,0,4466_7778022_104130,4466_148
4466_86747,185,4466_13056,Chapelizod,104312498,0,4466_7778022_104130,4466_148
4466_86747,186,4466_13057,Chapelizod,104322498,0,4466_7778022_104130,4466_148
4466_86747,187,4466_13058,Chapelizod,104432498,0,4466_7778022_104130,4466_148
4466_86747,188,4466_13059,Chapelizod,104542498,0,4466_7778022_104130,4466_148
4466_86721,182,4466_1306,Clontarf Station,103932481,1,4466_7778022_104080,4466_18
4466_86747,189,4466_13060,Chapelizod,104652498,0,4466_7778022_104130,4466_148
4466_86747,179,4466_13061,Chapelizod,104265208,0,4466_7778022_104170,4466_148
4466_86747,86,4466_13062,Chapelizod,103777904,0,4466_7778022_104150,4466_148
4466_86747,190,4466_13063,Chapelizod,103717904,0,4466_7778022_104150,4466_148
4466_86747,180,4466_13064,Chapelizod,103812624,0,4466_7778022_104130,4466_148
4466_86747,181,4466_13065,Chapelizod,103822624,0,4466_7778022_104130,4466_148
4466_86747,182,4466_13066,Chapelizod,103932624,0,4466_7778022_104130,4466_148
4466_86747,183,4466_13067,Chapelizod,104042624,0,4466_7778022_104130,4466_148
4466_86747,184,4466_13068,Chapelizod,104152624,0,4466_7778022_104130,4466_148
4466_86747,185,4466_13069,Chapelizod,104312624,0,4466_7778022_104130,4466_148
4466_86721,183,4466_1307,Clontarf Station,104042481,1,4466_7778022_104080,4466_18
4466_86747,186,4466_13070,Chapelizod,104322624,0,4466_7778022_104130,4466_148
4466_86747,187,4466_13071,Chapelizod,104432624,0,4466_7778022_104130,4466_148
4466_86747,188,4466_13072,Chapelizod,104542624,0,4466_7778022_104130,4466_148
4466_86747,189,4466_13073,Chapelizod,104652624,0,4466_7778022_104130,4466_148
4466_86747,179,4466_13074,Chapelizod,104265322,0,4466_7778022_104170,4466_148
4466_86747,86,4466_13075,Chapelizod,103778006,0,4466_7778022_104150,4466_148
4466_86747,190,4466_13076,Chapelizod,103718006,0,4466_7778022_104150,4466_148
4466_86747,180,4466_13077,Chapelizod,103812742,0,4466_7778022_104130,4466_148
4466_86747,181,4466_13078,Chapelizod,103822742,0,4466_7778022_104130,4466_148
4466_86747,182,4466_13079,Chapelizod,103932742,0,4466_7778022_104130,4466_148
4466_86721,184,4466_1308,Clontarf Station,104152481,1,4466_7778022_104080,4466_18
4466_86747,183,4466_13080,Chapelizod,104042742,0,4466_7778022_104130,4466_148
4466_86747,184,4466_13081,Chapelizod,104152742,0,4466_7778022_104130,4466_148
4466_86747,185,4466_13082,Chapelizod,104312742,0,4466_7778022_104130,4466_148
4466_86747,186,4466_13083,Chapelizod,104322742,0,4466_7778022_104130,4466_148
4466_86747,187,4466_13084,Chapelizod,104432742,0,4466_7778022_104130,4466_148
4466_86747,188,4466_13085,Chapelizod,104542742,0,4466_7778022_104130,4466_148
4466_86747,189,4466_13086,Chapelizod,104652742,0,4466_7778022_104130,4466_148
4466_86747,179,4466_13087,Chapelizod,104265432,0,4466_7778022_104170,4466_148
4466_86747,86,4466_13088,Chapelizod,103778106,0,4466_7778022_104150,4466_148
4466_86747,190,4466_13089,Chapelizod,103718106,0,4466_7778022_104150,4466_148
4466_86721,185,4466_1309,Clontarf Station,104312481,1,4466_7778022_104080,4466_18
4466_86747,180,4466_13090,Chapelizod,103812854,0,4466_7778022_104130,4466_148
4466_86747,181,4466_13091,Chapelizod,103822854,0,4466_7778022_104130,4466_148
4466_86747,182,4466_13092,Chapelizod,103932854,0,4466_7778022_104130,4466_148
4466_86747,183,4466_13093,Chapelizod,104042854,0,4466_7778022_104130,4466_148
4466_86747,184,4466_13094,Chapelizod,104152854,0,4466_7778022_104130,4466_148
4466_86747,185,4466_13095,Chapelizod,104312854,0,4466_7778022_104130,4466_148
4466_86747,186,4466_13096,Chapelizod,104322854,0,4466_7778022_104130,4466_148
4466_86747,187,4466_13097,Chapelizod,104432854,0,4466_7778022_104130,4466_148
4466_86747,188,4466_13098,Chapelizod,104542854,0,4466_7778022_104130,4466_148
4466_86747,189,4466_13099,Chapelizod,104652854,0,4466_7778022_104130,4466_148
4466_86720,190,4466_131,Sutton Station,103717242,0,4466_7778022_103103,4466_1
4466_86721,186,4466_1310,Clontarf Station,104322481,1,4466_7778022_104080,4466_18
4466_86747,179,4466_13100,Chapelizod,104265528,0,4466_7778022_104170,4466_148
4466_86747,86,4466_13101,Chapelizod,103778196,0,4466_7778022_104150,4466_148
4466_86747,190,4466_13102,Chapelizod,103718196,0,4466_7778022_104150,4466_148
4466_86747,180,4466_13103,Palmerstown,103811229,1,4466_7778022_104130,4466_149
4466_86747,181,4466_13104,Palmerstown,103821229,1,4466_7778022_104130,4466_149
4466_86747,182,4466_13105,Palmerstown,103931229,1,4466_7778022_104130,4466_149
4466_86747,183,4466_13106,Palmerstown,104041229,1,4466_7778022_104130,4466_149
4466_86747,184,4466_13107,Palmerstown,104151229,1,4466_7778022_104130,4466_149
4466_86747,185,4466_13108,Palmerstown,104311229,1,4466_7778022_104130,4466_149
4466_86722,187,4466_1650,Brides Glen Luas,104431501,1,4466_7778022_104020,4466_25
4466_86738,186,4466_16500,Finglas Village,104322601,1,4466_7778022_100410,4466_158
4466_86738,187,4466_16501,Finglas Village,104432601,1,4466_7778022_100410,4466_158
4466_86738,188,4466_16502,Finglas Village,104542601,1,4466_7778022_100410,4466_158
4466_86738,189,4466_16503,Finglas Village,104652601,1,4466_7778022_100410,4466_158
4466_86738,179,4466_16504,Finglas Village,104265305,1,4466_7778022_100230,4466_159
4466_86738,86,4466_16505,Finglas Village,103778007,1,4466_7778022_100240,4466_158
4466_86738,190,4466_16506,Finglas Village,103718007,1,4466_7778022_100240,4466_158
4466_86738,180,4466_16507,Finglas Village,103812627,1,4466_7778022_100390,4466_158
4466_86738,181,4466_16508,Finglas Village,103822627,1,4466_7778022_100390,4466_158
4466_86738,182,4466_16509,Finglas Village,103932627,1,4466_7778022_100390,4466_158
4466_86722,188,4466_1651,Brides Glen Luas,104541501,1,4466_7778022_104020,4466_25
4466_86738,183,4466_16510,Finglas Village,104042627,1,4466_7778022_100390,4466_158
4466_86738,184,4466_16511,Finglas Village,104152627,1,4466_7778022_100390,4466_158
4466_86738,185,4466_16512,Finglas Village,104312627,1,4466_7778022_100390,4466_158
4466_86738,186,4466_16513,Finglas Village,104322627,1,4466_7778022_100390,4466_158
4466_86738,187,4466_16514,Finglas Village,104432627,1,4466_7778022_100390,4466_158
4466_86738,188,4466_16515,Finglas Village,104542627,1,4466_7778022_100390,4466_158
4466_86738,189,4466_16516,Finglas Village,104652627,1,4466_7778022_100390,4466_158
4466_86738,179,4466_16517,Finglas Village,104265327,1,4466_7778022_100330,4466_159
4466_86738,86,4466_16518,Finglas Village,103778023,1,4466_7778022_100270,4466_158
4466_86738,190,4466_16519,Finglas Village,103718023,1,4466_7778022_100270,4466_158
4466_86722,189,4466_1652,Brides Glen Luas,104651501,1,4466_7778022_104020,4466_25
4466_86738,180,4466_16520,Finglas Village,103812647,1,4466_7778022_100320,4466_158
4466_86738,181,4466_16521,Finglas Village,103822647,1,4466_7778022_100320,4466_158
4466_86738,182,4466_16522,Finglas Village,103932647,1,4466_7778022_100320,4466_158
4466_86738,183,4466_16523,Finglas Village,104042647,1,4466_7778022_100320,4466_158
4466_86738,184,4466_16524,Finglas Village,104152647,1,4466_7778022_100320,4466_158
4466_86738,185,4466_16525,Finglas Village,104312647,1,4466_7778022_100320,4466_158
4466_86738,186,4466_16526,Finglas Village,104322647,1,4466_7778022_100320,4466_158
4466_86738,187,4466_16527,Finglas Village,104432647,1,4466_7778022_100320,4466_158
4466_86738,188,4466_16528,Finglas Village,104542647,1,4466_7778022_100320,4466_158
4466_86738,189,4466_16529,Finglas Village,104652647,1,4466_7778022_100320,4466_158
4466_86722,179,4466_1653,Brides Glen Luas,104264337,1,4466_7778022_104020,4466_25
4466_86738,179,4466_16530,Finglas Village,104265345,1,4466_7778022_100270,4466_159
4466_86738,86,4466_16531,Finglas Village,103778059,1,4466_7778022_100290,4466_158
4466_86738,190,4466_16532,Finglas Village,103718059,1,4466_7778022_100290,4466_158
4466_86738,180,4466_16533,Finglas Village,103812669,1,4466_7778022_100340,4466_158
4466_86738,181,4466_16534,Finglas Village,103822669,1,4466_7778022_100340,4466_158
4466_86738,182,4466_16535,Finglas Village,103932669,1,4466_7778022_100340,4466_158
4466_86738,183,4466_16536,Finglas Village,104042669,1,4466_7778022_100340,4466_158
4466_86738,184,4466_16537,Finglas Village,104152669,1,4466_7778022_100340,4466_158
4466_86738,185,4466_16538,Finglas Village,104312669,1,4466_7778022_100340,4466_158
4466_86738,186,4466_16539,Finglas Village,104322669,1,4466_7778022_100340,4466_158
4466_86722,86,4466_1654,Brides Glen Luas,103777175,1,4466_7778022_100220,4466_28
4466_86738,187,4466_16540,Finglas Village,104432669,1,4466_7778022_100340,4466_158
4466_86738,188,4466_16541,Finglas Village,104542669,1,4466_7778022_100340,4466_158
4466_86738,189,4466_16542,Finglas Village,104652669,1,4466_7778022_100340,4466_158
4466_86738,179,4466_16543,Finglas Village,104265371,1,4466_7778022_100240,4466_159
4466_86738,86,4466_16544,Finglas Village,103778075,1,4466_7778022_100310,4466_158
4466_86738,190,4466_16545,Finglas Village,103718075,1,4466_7778022_100310,4466_158
4466_86738,180,4466_16546,Finglas Village,103812693,1,4466_7778022_100290,4466_158
4466_86738,181,4466_16547,Finglas Village,103822693,1,4466_7778022_100290,4466_158
4466_86738,182,4466_16548,Finglas Village,103932693,1,4466_7778022_100290,4466_158
4466_86738,183,4466_16549,Finglas Village,104042693,1,4466_7778022_100290,4466_158
4466_86722,190,4466_1655,Brides Glen Luas,103717175,1,4466_7778022_100220,4466_28
4466_86738,184,4466_16550,Finglas Village,104152693,1,4466_7778022_100290,4466_158
4466_86738,185,4466_16551,Finglas Village,104312693,1,4466_7778022_100290,4466_158
4466_86738,186,4466_16552,Finglas Village,104322693,1,4466_7778022_100290,4466_158
4466_86738,187,4466_16553,Finglas Village,104432693,1,4466_7778022_100290,4466_158
4466_86738,188,4466_16554,Finglas Village,104542693,1,4466_7778022_100290,4466_158
4466_86738,189,4466_16555,Finglas Village,104652693,1,4466_7778022_100290,4466_158
4466_86738,179,4466_16556,Finglas Village,104265389,1,4466_7778022_100290,4466_159
4466_86738,180,4466_16557,Finglas Village,103812723,1,4466_7778022_100310,4466_158
4466_86738,181,4466_16558,Finglas Village,103822723,1,4466_7778022_100310,4466_158
4466_86738,182,4466_16559,Finglas Village,103932723,1,4466_7778022_100310,4466_158
4466_86747,186,4466_13109,Palmerstown,104321229,1,4466_7778022_104130,4466_149
4466_86721,187,4466_1311,Clontarf Station,104432481,1,4466_7778022_104080,4466_18
4466_86747,187,4466_13110,Palmerstown,104431229,1,4466_7778022_104130,4466_149
4466_86747,188,4466_13111,Palmerstown,104541229,1,4466_7778022_104130,4466_149
4466_86747,189,4466_13112,Palmerstown,104651229,1,4466_7778022_104130,4466_149
4466_86747,179,4466_13113,Palmerstown,104264143,1,4466_7778022_104170,4466_149
4466_86747,180,4466_13114,Palmerstown,103811381,1,4466_7778022_104130,4466_149
4466_86747,181,4466_13115,Palmerstown,103821381,1,4466_7778022_104130,4466_149
4466_86747,182,4466_13116,Palmerstown,103931381,1,4466_7778022_104130,4466_149
4466_86747,183,4466_13117,Palmerstown,104041381,1,4466_7778022_104130,4466_149
4466_86747,184,4466_13118,Palmerstown,104151381,1,4466_7778022_104130,4466_149
4466_86747,185,4466_13119,Palmerstown,104311381,1,4466_7778022_104130,4466_149
4466_86721,188,4466_1312,Clontarf Station,104542481,1,4466_7778022_104080,4466_18
4466_86747,186,4466_13120,Palmerstown,104321381,1,4466_7778022_104130,4466_149
4466_86747,187,4466_13121,Palmerstown,104431381,1,4466_7778022_104130,4466_149
4466_86747,188,4466_13122,Palmerstown,104541381,1,4466_7778022_104130,4466_149
4466_86747,189,4466_13123,Palmerstown,104651381,1,4466_7778022_104130,4466_149
4466_86747,179,4466_13124,Palmerstown,104264235,1,4466_7778022_104170,4466_149
4466_86747,86,4466_13125,Palmerstown,103777075,1,4466_7778022_104150,4466_149
4466_86747,190,4466_13126,Palmerstown,103717075,1,4466_7778022_104150,4466_149
4466_86747,180,4466_13127,Palmerstown,103811503,1,4466_7778022_104130,4466_149
4466_86747,181,4466_13128,Palmerstown,103821503,1,4466_7778022_104130,4466_149
4466_86747,182,4466_13129,Palmerstown,103931503,1,4466_7778022_104130,4466_149
4466_86721,189,4466_1313,Clontarf Station,104652481,1,4466_7778022_104080,4466_18
4466_86747,183,4466_13130,Palmerstown,104041503,1,4466_7778022_104130,4466_149
4466_86747,184,4466_13131,Palmerstown,104151503,1,4466_7778022_104130,4466_149
4466_86747,185,4466_13132,Palmerstown,104311503,1,4466_7778022_104130,4466_149
4466_86747,186,4466_13133,Palmerstown,104321503,1,4466_7778022_104130,4466_149
4466_86747,187,4466_13134,Palmerstown,104431503,1,4466_7778022_104130,4466_149
4466_86747,188,4466_13135,Palmerstown,104541503,1,4466_7778022_104130,4466_149
4466_86747,189,4466_13136,Palmerstown,104651503,1,4466_7778022_104130,4466_149
4466_86747,179,4466_13137,Palmerstown,104264341,1,4466_7778022_104170,4466_149
4466_86747,86,4466_13138,Palmerstown,103777155,1,4466_7778022_104150,4466_149
4466_86747,190,4466_13139,Palmerstown,103717155,1,4466_7778022_104150,4466_149
4466_86721,179,4466_1314,Clontarf Station,104265205,1,4466_7778022_104070,4466_19
4466_86747,180,4466_13140,Palmerstown,103811623,1,4466_7778022_104130,4466_149
4466_86747,181,4466_13141,Palmerstown,103821623,1,4466_7778022_104130,4466_149
4466_86747,182,4466_13142,Palmerstown,103931623,1,4466_7778022_104130,4466_149
4466_86747,183,4466_13143,Palmerstown,104041623,1,4466_7778022_104130,4466_149
4466_86747,184,4466_13144,Palmerstown,104151623,1,4466_7778022_104130,4466_149
4466_86747,185,4466_13145,Palmerstown,104311623,1,4466_7778022_104130,4466_149
4466_86747,186,4466_13146,Palmerstown,104321623,1,4466_7778022_104130,4466_149
4466_86747,187,4466_13147,Palmerstown,104431623,1,4466_7778022_104130,4466_149
4466_86747,188,4466_13148,Palmerstown,104541623,1,4466_7778022_104130,4466_149
4466_86747,189,4466_13149,Palmerstown,104651623,1,4466_7778022_104130,4466_149
4466_86721,86,4466_1315,Clontarf Station,103777915,1,4466_7778022_104070,4466_20
4466_86747,179,4466_13150,Palmerstown,104264457,1,4466_7778022_104170,4466_149
4466_86747,86,4466_13151,Palmerstown,103777247,1,4466_7778022_104150,4466_149
4466_86747,190,4466_13152,Palmerstown,103717247,1,4466_7778022_104150,4466_149
4466_86747,180,4466_13153,Palmerstown,103811743,1,4466_7778022_104130,4466_149
4466_86747,181,4466_13154,Palmerstown,103821743,1,4466_7778022_104130,4466_149
4466_86747,182,4466_13155,Palmerstown,103931743,1,4466_7778022_104130,4466_149
4466_86747,183,4466_13156,Palmerstown,104041743,1,4466_7778022_104130,4466_149
4466_86747,184,4466_13157,Palmerstown,104151743,1,4466_7778022_104130,4466_149
4466_86747,185,4466_13158,Palmerstown,104311743,1,4466_7778022_104130,4466_149
4466_86747,186,4466_13159,Palmerstown,104321743,1,4466_7778022_104130,4466_149
4466_86721,190,4466_1316,Clontarf Station,103717915,1,4466_7778022_104070,4466_20
4466_86747,187,4466_13160,Palmerstown,104431743,1,4466_7778022_104130,4466_149
4466_86747,188,4466_13161,Palmerstown,104541743,1,4466_7778022_104130,4466_149
