stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
8230DB007768,7768,Larkfield,,53.3544513469234,-6.41791622056399,,,,
8230DB007769,7769,Larkfield,,53.3544393514295,-6.41836733955659,,,,
8230DB007772,7772,Liffey Avenue,,53.3537599008419,-6.41322484228442,,,,
8230DB007793,7793,Saint Lomans Road,,53.3538559794186,-6.40761795504629,,,,
8230DB007800,7800,The Paddocks Drive,,53.3476213982444,-6.46546725968765,,,,
8230DB007801,7801,The Paddocks Drive,,53.3490241137155,-6.4648160574618,,,,
8230DB007878,7878,Cappaghmore,,53.3310739923675,-6.39906772380998,,,,
8240DB000733,733,Forest View,,53.4494332874204,-6.24047392331501,,,,
8240DB000905,905,Yellow Walls Road,,53.4515617429129,-6.170369781154,,,,
8240DB001903,1903,Broadway Road,,53.3852498860256,-6.38747436943045,,,,
8240DB001904,1904,Springlawn,,53.3878416197065,-6.3830615573364,,,,
8240DB002510,2510,Rosemount Park,,53.4021884304068,-6.35558195722214,,,,
8240DB003571,3571,Selskar Court,,53.5781445633688,-6.12539934629191,,,,
8240DB003576,3576,Copperbush,,53.4293151829963,-6.17794729354603,,,,
8240DB003577,3577,Myra Manor,,53.4321596017825,-6.17704298232157,,,,
8240DB003579,3579,Auburn House,,53.4406701685969,-6.17637753818027,,,,
8240DB003585,3585,Malahide Station,,53.4506330921231,-6.15499132484153,,,,
8240DB003588,3588,Sea Park,,53.4499088963379,-6.14074888133164,,,,
8240DB003692,3692,Carlton Court,,53.4534471045824,-6.22381964042777,,,,
8240DB003696,3696,N1 Business Park,,53.4431819085801,-6.22799644733448,,,,
8240DB003698,3698,Kettles Lane,,53.4368181219837,-6.22737321115235,,,,
8240DB003701,3701,Ballintrane Wood,,53.4526169020687,-6.22722718341346,,,,
8240DB003705,3705,Brookdale Drive,,53.4528130716947,-6.24415881950421,,,,
8240DB003706,3706,Forest Crescent,,53.4512966547919,-6.24494411897021,,,,
8240DB003710,3710,River Valley Drive,,53.452056008149,-6.2312256888403,,,,
8240DB003711,3711,Swords Castle,,53.4611903224139,-6.21869205328014,,,,
8240DB003714,3714,Broad Meadow Bridge,,53.472219371266,-6.2109238239115,,,,
8240DB003724,3724,Rahillion,,53.4929932372436,-6.12835906818359,,,,
8240DB003732,3732,Marsh Lane,,53.5001003817139,-6.11847356672597,,,,
8240DB003739,3739,St Ita's Hospital,,53.489036,-6.114057,,,,
8240DB003764,3764,Station Road,,53.5253252473338,-6.16441622194941,,,,
8240DB003767,3767,Rosewood,,53.5220353365397,-6.14866169054312,,,,
8240DB003770,3770,Rush & Lusk Stn,,53.5213969241793,-6.1445871891099,,,,
8240DB003771,3771,Whitestown Road,,53.5186926354517,-6.13138867293854,,,,
8240DB003773,3773,Carthy's Lane,,53.517906859001,-6.1236867280588,,,,
8240DB003775,3775,Millbank Court,,53.5215141277054,-6.10621283911709,,,,
8240DB003788,3788,Mine Road,,53.5503077920477,-6.10198409377451,,,,
8220DB000218,218,Shantalla Road,,53.3859238989699,-6.2337883241109,,,,
8220DB000220,220,Swords Road,,53.3879405396554,-6.24498084117383,,,,
8220DB000243,243,Lady of Mercy,,53.3857800608389,-6.22953967454698,,,,
8220DB000244,244,Skelly's Lane,,53.3849982136853,-6.22349851566417,,,,
8220DB000255,255,Coolgreena Road,,53.3855938804189,-6.23153187241743,,,,
8220DB001235,1235,Kilbarron Road,,53.3947366846993,-6.22560408418954,,,,
8220DB001237,1237,Cromcastle Avenue,,53.3926786799977,-6.21898347230117,,,,
8220DB001253,1253,Tranquility Grove,,53.3938639430705,-6.21469359247894,,,,
8220DB001280,1280,McKelvey Avenue,,53.4001962883489,-6.30314329259755,,,,
8220DB001587,1587,Wellmount Drive,,53.383466430314,-6.3117912065007,,,,
8220DB001593,1593,Tolka Valley Park,,53.3789147733946,-6.29445974940212,,,,
8220DB001600,1600,Deanstown Avenue,,53.3835970178865,-6.3127631835118,,,,
8220DB001605,1605,Albert College Park,,53.388252972158,-6.2607995902938,,,,
8220DB001610,1610,Tolka Valley Park,,53.3788077072716,-6.2964030706551,,,,
8220DB001649,1649,Manor Street,,53.35256,-6.28428,,,,
8220DB001652,1652,Clontarf Castle,,53.3633555860125,-6.20612742264058,,,,
8220DB001655,1655,Blackhorse Avenue,,53.356732171847,-6.29696827411514,,,,
8220DB001657,1657,Dunard Walk,,53.3583921080637,-6.303076999237,,,,
8220DB002413,2413,Whitehall Road,,53.3128657948858,-6.30548384645275,,,,
8220DB002414,2414,Westbrook,,53.3140744704604,-6.31085404934157,,,,
8220DB002415,2415,Royston Village,,53.3150567500034,-6.31357689259081,,,,
8220DB002436,2436,Lorcan O'Toole Park,,53.3137059070171,-6.30894752705153,,,,
8220DB004365,4365,Poppintree Park,,53.4021446934654,-6.28351431414381,,,,
8220DB004367,4367,Jamestown Road,,53.3987327890033,-6.28939631666676,,,,
8220DB004368,4368,Poppintree Park,,53.3988240611935,-6.28886631109229,,,,
8220DB004376,4376,Clancy Avenue,,53.3924080528212,-6.29273239173514,,,,
8220DB004390,4390,Railway Bridge,,53.3718904372544,-6.20766241216395,,,,
8220DB004539,4539,Glenties Park,,53.3816733488123,-6.31083995275691,,,,
8220DB004597,4597,Beaumont Hospital,,53.3902504630229,-6.22431722876635,,,,
8220DB004784,4784,CRC,,53.3700841075225,-6.20111070247817,,,,
8220DB004788,4788,Oakwood Road,,53.3969347694145,-6.29250606231359,,,,
8220DB004790,4790,Pinebrook Drive,,53.3813898765373,-6.2117881689498,,,,
8230DB002110,2110,Newlands Cross,,53.3146473577976,-6.39196818042724,,,,
8230DB002117,2117,Station Road,,53.32955,-6.397564,,,,
8230DB002127,2127,Collinstown College,,53.3415714730711,-6.39903491521609,,,,
8230DB002224,2224,Lucan Village,,53.3572779284331,-6.44975138491199,,,,
8230DB002234,2234,Lucan Retail Park,,53.3593365474214,-6.42439097365572,,,,
8230DB002351,2351,Blessington Road,,53.2832055705928,-6.38452544862571,,,,
8230DB002352,2352,Jobstown House,,53.2775372313753,-6.39741048190079,,,,
8230DB002358,2358,Killinarden,,53.2807038231884,-6.38961370639414,,,,
8230DB002515,2515,Cherryfield Way,,53.2913443620348,-6.31281606279928,,,,
8230DB002516,2516,Cremore,,53.2902232678844,-6.3155302727846,,,,
8230DB002518,2518,Knocklyon Avenue,,53.288532449668,-6.32438653552512,,,,
8230DB002523,2523,Firhouse College,,53.2771069428584,-6.34875137969137,,,,
8230DB002533,2533,Parkwood Lawn,,53.2775083920898,-6.35764330397158,,,,
8230DB002534,2534,Old Bawn Terrace,,53.2789286838467,-6.35830865659527,,,,
8230DB004327,4327,Liffey Valley Golf,,53.3510620657875,-6.43832047324454,,,,
8230DB004342,4342,The Square,,53.2861056440216,-6.37306211391223,,,,
8230DB004436,4436,IT Tallaght,,53.289168,-6.366976,,,,
8230DB004441,4441,Brookfield Road,,53.288527174986,-6.40460385360746,,,,
